constIndex:135|chunk_maint2_5d (34)|localPosition.x:-0040.96000|localPosition.y:0034.93500|localPosition.z:0001.65490|localRotation.x:0000.00000|localRotation.y:0000.92388|localRotation.z:0000.38268|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.41422
constIndex:282|chunk_sec1_1c (165)|localPosition.x:-0053.76000|localPosition.y:0033.92000|localPosition.z:-0046.08000|localRotation.x:-0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (166)|localPosition.x:-0053.76000|localPosition.y:0036.48000|localPosition.z:-0051.20000|localRotation.x:-0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (168)|localPosition.x:-0053.76000|localPosition.y:0036.48000|localPosition.z:-0046.08000|localRotation.x:-0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (167)|localPosition.x:-0051.20000|localPosition.y:0039.04000|localPosition.z:-0051.20000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (169)|localPosition.x:-0048.64000|localPosition.y:0039.04000|localPosition.z:-0051.20000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (170)|localPosition.x:-0051.20000|localPosition.y:0039.04000|localPosition.z:-0051.20000|localRotation.x:-0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (171)|localPosition.x:-0051.20000|localPosition.y:0039.04000|localPosition.z:-0046.08000|localRotation.x:-0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (172)|localPosition.x:-0051.20000|localPosition.y:0039.04000|localPosition.z:-0046.08000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (173)|localPosition.x:-0048.64000|localPosition.y:0039.04000|localPosition.z:-0046.08000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (174)|localPosition.x:-0048.64000|localPosition.y:0039.04000|localPosition.z:-0051.20000|localRotation.x:0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:-0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (175)|localPosition.x:-0048.64000|localPosition.y:0039.04000|localPosition.z:-0046.08000|localRotation.x:0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:-0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (176)|localPosition.x:-0043.52000|localPosition.y:0039.04000|localPosition.z:-0051.20000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (177)|localPosition.x:-0040.96000|localPosition.y:0039.04000|localPosition.z:-0051.20000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (178)|localPosition.x:-0043.52000|localPosition.y:0039.04000|localPosition.z:-0051.20000|localRotation.x:-0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (179)|localPosition.x:-0043.52000|localPosition.y:0039.04000|localPosition.z:-0046.08000|localRotation.x:-0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (180)|localPosition.x:-0043.52000|localPosition.y:0039.04000|localPosition.z:-0046.08000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (181)|localPosition.x:-0040.96000|localPosition.y:0039.04000|localPosition.z:-0046.08000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (182)|localPosition.x:-0040.96000|localPosition.y:0039.04000|localPosition.z:-0051.20000|localRotation.x:0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:-0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (183)|localPosition.x:-0040.96000|localPosition.y:0039.04000|localPosition.z:-0046.08000|localRotation.x:0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:-0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:280|chunk_sec1_1 (55)|localPosition.x:-0053.76000|localPosition.y:0036.48000|localPosition.z:-0048.64000|localRotation.x:-0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:280|chunk_sec1_1 (56)|localPosition.x:-0053.76000|localPosition.y:0033.92000|localPosition.z:-0048.64000|localRotation.x:-0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:280|chunk_sec1_1 (57)|localPosition.x:-0038.40000|localPosition.y:0036.48000|localPosition.z:-0048.64000|localRotation.x:0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:-0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:280|chunk_sec1_1 (58)|localPosition.x:-0038.40000|localPosition.y:0033.92000|localPosition.z:-0048.64000|localRotation.x:0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:-0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (164)|localPosition.x:-0038.40000|localPosition.y:0033.92000|localPosition.z:-0051.20000|localRotation.x:0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:-0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (184)|localPosition.x:-0038.40000|localPosition.y:0033.92000|localPosition.z:-0046.08000|localRotation.x:0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:-0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (185)|localPosition.x:-0038.40000|localPosition.y:0036.48000|localPosition.z:-0051.20000|localRotation.x:0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:-0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (186)|localPosition.x:-0038.40000|localPosition.y:0036.48000|localPosition.z:-0046.08000|localRotation.x:0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:-0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (135)|localPosition.x:-0038.40000|localPosition.y:0036.48000|localPosition.z:-0046.08000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (136)|localPosition.x:-0038.40000|localPosition.y:0036.48000|localPosition.z:-0048.64000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (137)|localPosition.x:-0038.40000|localPosition.y:0036.48000|localPosition.z:-0051.20000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (138)|localPosition.x:-0040.96000|localPosition.y:0036.48000|localPosition.z:-0048.64000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (139)|localPosition.x:-0043.52000|localPosition.y:0036.48000|localPosition.z:-0048.64000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (140)|localPosition.x:-0053.76000|localPosition.y:0036.48000|localPosition.z:-0046.08000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (141)|localPosition.x:-0053.76000|localPosition.y:0036.48000|localPosition.z:-0051.20000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (142)|localPosition.x:-0053.76000|localPosition.y:0036.48000|localPosition.z:-0048.64000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (143)|localPosition.x:-0048.64000|localPosition.y:0036.48000|localPosition.z:-0048.64000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (144)|localPosition.x:-0051.20000|localPosition.y:0036.48000|localPosition.z:-0048.64000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (145)|localPosition.x:-0046.08000|localPosition.y:0036.48000|localPosition.z:-0048.64000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (146)|localPosition.x:-0053.76000|localPosition.y:0036.48000|localPosition.z:-0053.76000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (147)|localPosition.x:-0053.76000|localPosition.y:0036.48000|localPosition.z:-0043.52000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (148)|localPosition.x:-0038.40000|localPosition.y:0036.48000|localPosition.z:-0043.52000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (149)|localPosition.x:-0038.40000|localPosition.y:0036.48000|localPosition.z:-0053.76000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (150)|localPosition.x:-0046.08000|localPosition.y:0036.48000|localPosition.z:-0051.20000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (151)|localPosition.x:-0046.08000|localPosition.y:0036.48000|localPosition.z:-0046.08000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (152)|localPosition.x:-0048.64000|localPosition.y:0038.13500|localPosition.z:-0046.98500|localRotation.x:0000.38268|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.92388|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.41422
constIndex:65|chunk_exec2_6 (153)|localPosition.x:-0051.20000|localPosition.y:0038.13500|localPosition.z:-0046.98500|localRotation.x:0000.38268|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.92388|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.41422
constIndex:282|chunk_sec1_1c (187)|localPosition.x:-0051.20000|localPosition.y:0033.92000|localPosition.z:-0043.52000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (188)|localPosition.x:-0046.08000|localPosition.y:0033.92000|localPosition.z:-0043.52000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (189)|localPosition.x:-0048.64000|localPosition.y:0033.92000|localPosition.z:-0043.52000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (190)|localPosition.x:-0043.52000|localPosition.y:0033.92000|localPosition.z:-0043.52000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (191)|localPosition.x:-0040.96000|localPosition.y:0033.92000|localPosition.z:-0043.52000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:65|chunk_exec2_6 (156)|localPosition.x:-0051.20000|localPosition.y:0035.57500|localPosition.z:-0044.42500|localRotation.x:0000.38268|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.92388|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.41500
constIndex:65|chunk_exec2_6 (157)|localPosition.x:-0048.64000|localPosition.y:0035.57500|localPosition.z:-0044.42500|localRotation.x:0000.38268|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.92388|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.41500
constIndex:65|chunk_exec2_6 (154)|localPosition.x:-0043.52000|localPosition.y:0038.13500|localPosition.z:-0046.98500|localRotation.x:0000.38268|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.92388|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.41422
constIndex:65|chunk_exec2_6 (158)|localPosition.x:-0043.52000|localPosition.y:0035.57500|localPosition.z:-0044.42500|localRotation.x:0000.38268|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.92388|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.41500
constIndex:65|chunk_exec2_6 (155)|localPosition.x:-0040.96000|localPosition.y:0038.13500|localPosition.z:-0046.98500|localRotation.x:0000.38268|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.92388|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.41422
constIndex:65|chunk_exec2_6 (159)|localPosition.x:-0040.96000|localPosition.y:0035.57500|localPosition.z:-0044.42500|localRotation.x:0000.38268|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.92388|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.41500
constIndex:65|chunk_exec2_6 (160)|localPosition.x:-0046.08000|localPosition.y:0035.57500|localPosition.z:-0044.42500|localRotation.x:0000.38268|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.92388|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.41500
constIndex:65|chunk_exec2_6 (161)|localPosition.x:-0051.20000|localPosition.y:0038.13500|localPosition.z:-0050.29500|localRotation.x:0000.00000|localRotation.y:0000.92388|localRotation.z:-0000.38268|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.41422
constIndex:65|chunk_exec2_6 (162)|localPosition.x:-0051.20000|localPosition.y:0035.57400|localPosition.z:-0052.85600|localRotation.x:0000.00000|localRotation.y:0000.92388|localRotation.z:-0000.38268|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.41600
constIndex:65|chunk_exec2_6 (163)|localPosition.x:-0046.08000|localPosition.y:0035.57400|localPosition.z:-0052.85600|localRotation.x:0000.00000|localRotation.y:0000.92388|localRotation.z:-0000.38268|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.41600
constIndex:65|chunk_exec2_6 (164)|localPosition.x:-0048.64000|localPosition.y:0035.57400|localPosition.z:-0052.85600|localRotation.x:0000.00000|localRotation.y:0000.92388|localRotation.z:-0000.38268|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.41600
constIndex:65|chunk_exec2_6 (165)|localPosition.x:-0048.64000|localPosition.y:0038.13500|localPosition.z:-0050.29500|localRotation.x:0000.00000|localRotation.y:0000.92388|localRotation.z:-0000.38268|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.41422
constIndex:65|chunk_exec2_6 (166)|localPosition.x:-0043.52000|localPosition.y:0038.13500|localPosition.z:-0050.29500|localRotation.x:0000.00000|localRotation.y:0000.92388|localRotation.z:-0000.38268|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.41422
constIndex:65|chunk_exec2_6 (167)|localPosition.x:-0043.52000|localPosition.y:0035.57400|localPosition.z:-0052.85600|localRotation.x:0000.00000|localRotation.y:0000.92388|localRotation.z:-0000.38268|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.41600
constIndex:65|chunk_exec2_6 (168)|localPosition.x:-0040.96000|localPosition.y:0038.13500|localPosition.z:-0050.29500|localRotation.x:0000.00000|localRotation.y:0000.92388|localRotation.z:-0000.38268|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.41422
constIndex:65|chunk_exec2_6 (169)|localPosition.x:-0040.96000|localPosition.y:0035.57400|localPosition.z:-0052.85600|localRotation.x:0000.00000|localRotation.y:0000.92388|localRotation.z:-0000.38268|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.41600
constIndex:282|chunk_sec1_1c (192)|localPosition.x:-0043.52000|localPosition.y:0033.92000|localPosition.z:-0053.76000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (193)|localPosition.x:-0040.96000|localPosition.y:0033.92000|localPosition.z:-0053.76000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (194)|localPosition.x:-0051.20000|localPosition.y:0033.92000|localPosition.z:-0053.76000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (195)|localPosition.x:-0048.64000|localPosition.y:0033.92000|localPosition.z:-0053.76000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:41|chunk_eng2_1 (139)|localPosition.x:-0046.08000|localPosition.y:0033.28000|localPosition.z:-0064.00000|localRotation.x:-0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:41|chunk_eng2_1 (140)|localPosition.x:-0046.08000|localPosition.y:0035.84000|localPosition.z:-0064.00000|localRotation.x:-0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:41|chunk_eng2_1 (141)|localPosition.x:-0046.08000|localPosition.y:0030.72000|localPosition.z:-0064.00000|localRotation.x:-0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:41|chunk_eng2_1 (142)|localPosition.x:-0048.64000|localPosition.y:0033.28000|localPosition.z:-0061.44000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:41|chunk_eng2_1 (143)|localPosition.x:-0048.64000|localPosition.y:0035.84000|localPosition.z:-0061.44000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:41|chunk_eng2_1 (144)|localPosition.x:-0048.64000|localPosition.y:0030.72000|localPosition.z:-0061.44000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:41|chunk_eng2_1 (145)|localPosition.x:-0048.64000|localPosition.y:0033.28000|localPosition.z:-0058.88000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:41|chunk_eng2_1 (146)|localPosition.x:-0048.64000|localPosition.y:0035.84000|localPosition.z:-0058.88000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:41|chunk_eng2_1 (147)|localPosition.x:-0048.64000|localPosition.y:0030.72000|localPosition.z:-0058.88000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:41|chunk_eng2_1 (151)|localPosition.x:-0017.92000|localPosition.y:0033.28000|localPosition.z:-0053.76000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:41|chunk_eng2_1 (152)|localPosition.x:-0017.92000|localPosition.y:0035.84000|localPosition.z:-0053.76000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:41|chunk_eng2_1 (153)|localPosition.x:-0017.92000|localPosition.y:0030.72000|localPosition.z:-0053.76000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (196)|localPosition.x:-0017.92000|localPosition.y:0035.20000|localPosition.z:-0058.88000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (197)|localPosition.x:-0017.92000|localPosition.y:0032.64000|localPosition.z:-0058.88000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (198)|localPosition.x:-0043.52000|localPosition.y:0035.20000|localPosition.z:-0058.88000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:282|chunk_sec1_1c (199)|localPosition.x:-0043.52000|localPosition.y:0032.64000|localPosition.z:-0058.88000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:41|chunk_eng2_1 (154)|localPosition.x:-0043.52000|localPosition.y:0031.36000|localPosition.z:-0058.88000|localRotation.x:-0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:41|chunk_eng2_1 (155)|localPosition.x:-0043.52000|localPosition.y:0031.36000|localPosition.z:-0058.88000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:41|chunk_eng2_1 (156)|localPosition.x:-0048.64000|localPosition.y:0031.36000|localPosition.z:-0058.88000|localRotation.x:0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:-0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:41|chunk_eng2_1 (157)|localPosition.x:-0048.64000|localPosition.y:0031.36000|localPosition.z:-0061.44000|localRotation.x:0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:-0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:41|chunk_eng2_1 (158)|localPosition.x:-0012.80000|localPosition.y:0033.28000|localPosition.z:-0061.44000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
